time,function,period,anomaly
29.0667,  0.40673664,3,0
29.1000,  0.58778525,4,0
29.1333,  0.74314483,5,0
29.1667,  0.86602540,6,0
29.2000,  0.95105652,7,0
29.2333,  0.99452190,8,0
29.2667,  0.99452190,9,0
29.3000,  0.95105652,10,0
29.3333,  0.86602540,11,0
29.3667,  0.74314483,12,0
29.4000,  0.58778525,13,0
29.4333,  0.40673664,14,0
29.4667,  0.20791169,15,0
29.5000,  0.00000000,16,0
29.5333, -0.20791169,17,0
29.5667, -0.40673664,18,0
29.6000, -0.58778525,19,0
29.6333, -0.74314483,20,0
29.6667, -0.86602540,21,0
29.7000, -0.95105652,22,0
29.7333, -0.99452190,23,0
29.7667, -0.99452190,24,0
29.8000, -0.95105652,25,0
29.8333, -0.86602540,26,0
29.8667, -0.74314483,27,0
29.9000, -0.58778525,28,0
29.9333, -0.40673664,29,0
29.9667, -0.20791169,30,0
30.0000, -0.00000000,1,0
30.0333,  0.20791169,2,0
30.0667,  0.40673664,3,0
30.1000,  0.58778525,4,0
30.1333,  0.74314483,5,0
30.1667,  0.86602540,6,0
30.2000,  0.95105652,7,0
30.2333,  0.99452190,8,0
30.2667,  0.99452190,9,0
30.3000,  0.95105652,10,0
30.3333,  0.86602540,11,0
30.3667,  0.74314483,12,0
30.4000,  0.58778525,13,0
30.4333,  0.40673664,14,0
30.4667,  0.20791169,15,0
30.5000,  0.00000000,16,0
30.5333, -0.20791169,17,0
30.5667, -0.40673664,18,0
30.6000, -0.58778525,19,0
30.6333, -0.74314483,20,0
30.6667, -0.86602540,21,0
30.7000, -0.95105652,22,0
30.7333, -0.99452190,23,0
30.7667, -0.99452190,24,0
30.8000, -0.95105652,25,0
30.8333, -0.86602540,26,0
30.8667, -0.74314483,27,0
30.9000, -0.58778525,28,0
30.9333, -0.40673664,29,0
30.9667, -0.20791169,30,0
31.0000, -0.00000000,1,0
31.0333,  0.20791169,2,0
31.0667,  0.40673664,3,0
31.1000,  0.58778525,4,0
31.1333,  0.74314483,5,0
31.1667,  0.86602540,6,0
31.2000,  0.95105652,7,0
31.2333,  0.99452190,8,0
31.2667,  0.99452190,9,0
31.3000,  0.95105652,10,0
31.3333,  0.86602540,11,0
31.3667,  0.74314483,12,0
31.4000,  0.58778525,13,0
31.4333,  0.40673664,14,0
31.4667,  0.20791169,15,0
31.5000, -0.00000000,16,0
31.5333, -0.20791169,17,0
31.5667, -0.40673664,18,0
31.6000, -0.58778525,19,0
31.6333, -0.74314483,20,0
31.6667, -0.86602540,21,0
31.7000, -0.95105652,22,0
31.7333, -0.99452190,23,0
31.7667, -0.99452190,24,0
31.8000, -0.95105652,25,0
31.8333, -0.86602540,26,0
31.8667, -0.74314483,27,0
31.9000, -0.58778525,28,0
31.9333, -0.40673664,29,0
31.9667, -0.20791169,30,0
32.0000, -0.00000000,1,0
32.0333,  0.20791169,2,0
32.0667,  0.40673664,3,0
32.1000,  0.58778525,4,0
32.1333,  0.74314483,5,0
32.1667,  0.86602540,6,0
32.2000,  0.95105652,7,0
32.2333,  0.99452190,8,0
32.2667,  0.99452190,9,0
32.3000,  0.95105652,10,0
32.3333,  0.86602540,11,0
32.3667,  0.74314483,12,0
32.4000,  0.58778525,13,0
32.4333,  0.40673664,14,0
32.4667,  0.20791169,15,0
32.5000,  0.00000000,16,0
32.5333, -0.20791169,17,0
32.5667, -0.40673664,18,0
32.6000, -0.58778525,19,0
32.6333, -0.74314483,20,0
32.6667, -0.86602540,21,0
32.7000, -0.95105652,22,0
32.7333, -0.99452190,23,0
32.7667, -0.99452190,24,0
32.8000, -0.95105652,25,0
32.8333, -0.86602540,26,0
32.8667, -0.74314483,27,0
32.9000, -0.58778525,28,0
32.9333, -0.40673664,29,0
32.9667, -0.20791169,30,0
33.0000, -0.00000000,1,0
33.0333,  0.20791169,2,0
33.0667,  0.40673664,3,0
33.1000,  0.58778525,4,0
33.1333,  0.74314483,5,0
33.1667,  0.86602540,6,0
33.2000,  0.95105652,7,0
33.2333,  0.99452190,8,0
33.2667,  0.99452190,9,0
33.3000,  0.95105652,10,0
33.3333,  0.86602540,11,0
33.3667,  0.74314483,12,0
33.4000,  0.58778525,13,0
33.4333,  0.40673664,14,0
33.4667,  0.20791169,15,0
33.5000,  0.00000000,16,0
33.5333, -0.20791169,17,0
33.5667, -0.40673664,18,0
33.6000, -0.58778525,19,0
33.6333, -0.74314483,20,0
33.6667, -0.86602540,21,0
33.7000, -0.95105652,22,0
33.7333, -0.99452190,23,0
33.7667, -0.99452190,24,0
33.8000, -0.95105652,25,0
33.8333, -0.86602540,26,0
33.8667, -0.74314483,27,0
33.9000, -0.58778525,28,0
33.9333, -0.40673664,29,0
33.9667, -0.20791169,30,0
34.0000,  0.00000000,1,0
34.0333,  0.20791169,2,0
34.0667,  0.40673664,3,0
34.1000,  0.58778525,4,0
34.1333,  0.74314483,5,0
34.1667,  0.86602540,6,0
34.2000,  0.95105652,7,0
34.2333,  0.99452190,8,0
34.2667,  0.99452190,9,0
34.3000,  0.95105652,10,0
34.3333,  0.86602540,11,0
34.3667,  0.74314483,12,0
34.4000,  0.58778525,13,0
34.4333,  0.40673664,14,0
34.4667,  0.20791169,15,0
34.5000,  0.00000000,16,0
34.5333, -0.20791169,17,0
34.5667, -0.40673664,18,0
34.6000, -0.58778525,19,0
34.6333, -0.74314483,20,0
34.6667, -0.86602540,21,0
34.7000, -0.95105652,22,0
34.7333, -0.99452190,23,0
34.7667, -0.99452190,24,0
34.8000, -0.95105652,25,0
34.8333, -0.86602540,26,0
34.8667, -0.74314483,27,0
34.9000, -0.58778525,28,0
34.9333, -0.40673664,29,0
34.9667, -0.20791169,30,0
35.0000, -0.00000000,1,0
35.0333,  0.20791169,2,0
35.0667,  0.40673664,3,0
35.1000,  0.58778525,4,0
35.1333,  0.74314483,5,0
35.1667,  0.86602540,6,0
35.2000,  0.95105652,7,0
35.2333,  0.99452190,8,0
35.2667,  0.99452190,9,0
35.3000,  0.95105652,10,0
35.3333,  0.86602540,11,0
35.3667,  0.74314483,12,0
35.4000,  0.58778525,13,0
35.4333,  0.40673664,14,0
35.4667,  0.20791169,15,0
35.5000, -0.00000000,16,0
35.5333, -0.20791169,17,0
35.5667, -0.40673664,18,0
35.6000, -0.58778525,19,0
35.6333, -0.74314483,20,0
35.6667, -0.86602540,21,0
35.7000, -0.95105652,22,0
35.7333, -0.99452190,23,0
35.7667, -0.99452190,24,0
35.8000, -0.95105652,25,0
35.8333, -0.86602540,26,0
35.8667, -0.74314483,27,0
35.9000, -0.58778525,28,0
35.9333, -0.40673664,29,0
35.9667, -0.20791169,30,0
36.0000, -0.00000000,1,0
36.0333,  0.20791169,2,0
36.0667,  0.40673664,3,0
36.1000,  0.58778525,4,0
36.1333,  0.74314483,5,0
36.1667,  0.86602540,6,0
36.2000,  0.95105652,7,0
36.2333,  0.99452190,8,0
36.2667,  0.99452190,9,0
36.3000,  0.95105652,10,0
36.3333,  0.86602540,11,0
36.3667,  0.74314483,12,0
36.4000,  0.58778525,13,0
36.4333,  0.40673664,14,0
36.4667,  0.20791169,15,0
36.5000,  0.00000000,16,0
36.5333, -0.20791169,17,0
36.5667, -0.40673664,18,0
36.6000, -0.58778525,19,0
36.6333, -0.74314483,20,0
36.6667, -0.86602540,21,0
36.7000, -0.95105652,22,0
36.7333, -0.99452190,23,0
36.7667, -0.99452190,24,0
36.8000, -0.95105652,25,0
36.8333, -0.86602540,26,0
36.8667, -0.74314483,27,0
36.9000, -0.58778525,28,0
36.9333, -0.40673664,29,0
36.9667, -0.20791169,30,0
37.0000, -0.00000000,1,0
37.0333,  0.20791169,2,0
37.0667,  0.40673664,3,0
37.1000,  0.58778525,4,0
37.1333,  0.74314483,5,0
37.1667,  0.86602540,6,0
37.2000,  0.95105652,7,0
37.2333,  0.99452190,8,0
37.2667,  0.99452190,9,0
37.3000,  0.95105652,10,0
37.3333,  0.86602540,11,0
37.3667,  0.74314483,12,0
37.4000,  0.58778525,13,0
37.4333,  0.40673664,14,0
37.4667,  0.20791169,15,0
37.5000,  0.00000000,16,0
37.5333, -0.20791169,17,0
37.5667, -0.40673664,18,0
37.6000, -0.58778525,19,0
37.6333, -0.74314483,20,0
37.6667, -0.86602540,21,0
37.7000, -0.95105652,22,0
37.7333, -0.99452190,23,0
37.7667, -0.99452190,24,0
37.8000, -0.95105652,25,0
37.8333, -0.86602540,26,0
37.8667, -0.74314483,27,0
37.9000, -0.58778525,28,0
37.9333, -0.40673664,29,0
37.9667, -0.20791169,30,0
38.0000, -0.00000000,1,0
38.0333,  0.20791169,2,0
38.0667,  0.40673664,3,0
38.1000,  0.58778525,4,0
38.1333,  0.74314483,5,0
38.1667,  0.86602540,6,0
38.2000,  0.95105652,7,0
38.2333,  0.99452190,8,0
38.2667,  0.99452190,9,0
38.3000,  0.95105652,10,0
38.3333,  0.86602540,11,0
38.3667,  0.74314483,12,0
38.4000,  0.58778525,13,0
38.4333,  0.40673664,14,0
38.4667,  0.20791169,15,0
38.5000,  0.00000000,16,0
38.5333, -0.20791169,17,0
38.5667, -0.40673664,18,0
38.6000, -0.58778525,19,0
38.6333, -0.74314483,20,0
38.6667, -0.86602540,21,0
38.7000, -0.95105652,22,0
38.7333, -0.99452190,23,0
38.7667, -0.99452190,24,0
38.8000, -0.95105652,25,0
38.8333, -0.86602540,26,0
38.8667, -0.74314483,27,0
38.9000, -0.58778525,28,0
38.9333, -0.40673664,29,0
38.9667, -0.20791169,30,0
39.0000, -0.00000000,1,0
39.0333,  0.20791169,2,0
39.0667,  0.40673664,3,0
39.1000,  0.58778525,4,0
39.1333,  0.74314483,5,0
39.1667,  0.86602540,6,0
39.2000,  0.95105652,7,0
39.2333,  0.99452190,8,0
39.2667,  0.99452190,9,0
39.3000,  0.95105652,10,0
39.3333,  0.86602540,11,0
39.3667,  0.74314483,12,0
39.4000,  0.58778525,13,0
39.4333,  0.40673664,14,0
39.4667,  0.20791169,15,0
39.5000, -0.00000000,16,0
39.5333, -0.20791169,17,0
39.5667, -0.40673664,18,0
39.6000, -0.58778525,19,0
39.6333, -0.74314483,20,0
39.6667, -0.86602540,21,0
39.7000, -0.95105652,22,0
39.7333, -0.99452190,23,0
39.7667, -0.99452190,24,0
39.8000, -0.95105652,25,0
39.8333, -0.86602540,26,0
39.8667, -0.74314483,27,0
39.9000, -0.58778525,28,0
39.9333, -0.40673664,29,0
39.9667, -0.20791169,30,0
40.0000, -0.00000000,1,0
40.0333,  0.20791169,2,0
40.0667,  0.40673664,3,0
40.1000,  0.58778525,4,0
40.1333,  0.74314483,5,0
40.1667,  0.86602540,6,0
40.2000,  0.95105652,7,0
40.2333,  0.99452190,8,0
40.2667,  0.99452190,9,0
40.3000,  0.95105652,10,0
40.3333,  0.86602540,11,0
40.3667,  0.74314483,12,0
40.4000,  0.58778525,13,0
40.4333,  0.40673664,14,0
40.4667,  0.20791169,15,0
40.5000,  0.00000000,16,0
40.5333, -0.20791169,17,0
40.5667, -0.40673664,18,0
40.6000, -0.58778525,19,0
40.6333, -0.74314483,20,0
40.6667, -0.86602540,21,0
40.7000, -0.95105652,22,0
40.7333, -0.99452190,23,0
40.7667, -0.99452190,24,0
40.8000, -0.95105652,25,0
40.8333, -0.86602540,26,0
40.8667, -0.74314483,27,0
40.9000, -0.58778525,28,0
40.9333, -0.40673664,29,0
40.9667, -0.20791169,30,0
41.0000, -0.00000000,1,0
41.0333,  0.20791169,2,0
41.0667,  0.40673664,3,0
41.1000,  0.58778525,4,0
41.1333,  0.74314483,5,0
41.1667,  0.86602540,6,0
41.2000,  0.95105652,7,0
41.2333,  0.99452190,8,0
41.2667,  0.99452190,9,0
41.3000,  0.95105652,10,0
41.3333,  0.86602540,11,0
41.3667,  0.74314483,12,0
41.4000,  0.58778525,13,0
41.4333,  0.40673664,14,0
41.4667,  0.20791169,15,0
41.5000, -0.00000000,16,0
41.5333, -0.20791169,17,0
41.5667, -0.40673664,18,0
41.6000, -0.58778525,19,0
41.6333, -0.74314483,20,0
41.6667, -0.86602540,21,0
41.7000, -0.95105652,22,0
41.7333, -0.99452190,23,0
41.7667, -0.99452190,24,0
41.8000, -0.95105652,25,0
41.8333, -0.86602540,26,0
41.8667, -0.74314483,27,0
41.9000, -0.58778525,28,0
41.9333, -0.40673664,29,0
41.9667, -0.20791169,30,0
42.0000,  0.00000000,1,0
42.0333,  0.20791169,2,0
42.0667,  0.40673664,3,0
42.1000,  0.58778525,4,0
42.1333,  0.74314483,5,0
42.1667,  0.86602540,6,0
42.2000,  0.95105652,7,0
42.2333,  0.99452190,8,0
42.2667,  0.99452190,9,0
42.3000,  0.95105652,10,0
42.3333,  0.86602540,11,0
42.3667,  0.74314483,12,0
42.4000,  0.58778525,13,0
42.4333,  0.40673664,14,0
42.4667,  0.20791169,15,0
42.5000,  0.00000000,16,0
42.5333, -0.20791169,17,0
42.5667, -0.40673664,18,0
42.6000, -0.58778525,19,0
42.6333, -0.74314483,20,0
42.6667, -0.86602540,21,0
42.7000, -0.95105652,22,0
42.7333, -0.99452190,23,0
42.7667, -0.99452190,24,0
42.8000, -0.95105652,25,0
42.8333, -0.86602540,26,0
42.8667, -0.74314483,27,0
42.9000, -0.58778525,28,0
42.9333, -0.40673664,29,0
42.9667, -0.20791169,30,0
43.0000, -0.00000000,1,0
43.0333,  0.20791169,2,0
43.0667,  0.40673664,3,0
43.1000,  0.58778525,4,0
43.1333,  0.74314483,5,0
43.1667,  0.86602540,6,0
43.2000,  0.95105652,7,0
43.2333,  0.99452190,8,0
43.2667,  0.99452190,9,0
43.3000,  0.95105652,10,0
43.3333,  0.86602540,11,0
43.3667,  0.74314483,12,0
43.4000,  0.58778525,13,0
43.4333,  0.40673664,14,0
43.4667,  0.20791169,15,0
43.5000,  0.00000000,16,0
43.5333, -0.20791169,17,0
43.5667, -0.40673664,18,0
43.6000, -0.58778525,19,0
43.6333, -0.74314483,20,0
43.6667, -0.86602540,21,0
43.7000, -0.95105652,22,0
43.7333, -0.99452190,23,0
43.7667, -0.99452190,24,0
43.8000, -0.95105652,25,0
43.8333, -0.86602540,26,0
43.8667, -0.74314483,27,0
43.9000, -0.58778525,28,0
43.9333, -0.40673664,29,0
43.9667, -0.20791169,30,0
44.0000, -0.00000000,1,0
44.0333,  0.20791169,2,0
44.0667,  0.40673664,3,0
44.1000,  0.58778525,4,0
44.1333,  0.74314483,5,0
44.1667,  0.86602540,6,0
44.2000,  0.95105652,7,0
44.2333,  0.99452190,8,0
44.2667,  0.99452190,9,0
44.3000,  0.95105652,10,0
44.3333,  0.86602540,11,0
44.3667,  0.74314483,12,0
44.4000,  0.58778525,13,0
44.4333,  0.40673664,14,0
44.4667,  0.20791169,15,0
44.5000, -0.00000000,16,0
44.5333, -0.20791169,17,0
44.5667, -0.40673664,18,0
44.6000, -0.58778525,19,0
44.6333, -0.74314483,20,0
44.6667, -0.86602540,21,0
44.7000, -0.95105652,22,0
44.7333, -0.99452190,23,0
44.7667, -0.99452190,24,0
44.8000, -0.95105652,25,0
44.8333, -0.86602540,26,0
44.8667, -0.74314483,27,0
44.9000, -0.58778525,28,0
44.9333, -0.40673664,29,0
44.9667, -0.20791169,30,0
45.0000, -0.00000000,1,0
45.0333,  0.20791169,2,0
45.0667,  0.40673664,3,0
45.1000,  0.58778525,4,0
45.1333,  0.74314483,5,0
45.1667,  0.86602540,6,0
45.2000,  0.95105652,7,0
45.2333,  0.99452190,8,0
45.2667,  0.99452190,9,0
45.3000,  0.95105652,10,0
45.3333,  0.86602540,11,0
45.3667,  0.74314483,12,0
45.4000,  0.58778525,13,0
45.4333,  0.40673664,14,0
45.4667,  0.20791169,15,0
45.5000,  0.00000000,16,0
45.5333, -0.20791169,17,0
45.5667, -0.40673664,18,0
45.6000, -0.58778525,19,0
45.6333, -0.74314483,20,0
45.6667, -0.86602540,21,0
45.7000, -0.95105652,22,0
45.7333, -0.99452190,23,0
45.7667, -0.99452190,24,0
45.8000, -0.95105652,25,0
45.8333, -0.86602540,26,0
45.8667, -0.74314483,27,0
45.9000, -0.58778525,28,0
45.9333, -0.40673664,29,0
45.9667, -0.20791169,30,0
46.0000, -0.00000000,1,0
46.0333,  0.20791169,2,0
46.0667,  0.40673664,3,0
46.1000,  0.58778525,4,0
46.1333,  0.74314483,5,0
46.1667,  0.86602540,6,0
46.2000,  0.95105652,7,0
46.2333,  0.99452190,8,0
46.2667,  0.99452190,9,0
46.3000,  0.95105652,10,0
46.3333,  0.86602540,11,0
46.3667,  0.74314483,12,0
46.4000,  0.58778525,13,0
46.4333,  0.40673664,14,0
46.4667,  0.20791169,15,0
46.5000,  0.00000000,16,0
46.5333, -0.20791169,17,0
46.5667, -0.40673664,18,0
46.6000, -0.58778525,19,0
46.6333, -0.74314483,20,0
46.6667, -0.86602540,21,0
46.7000, -0.95105652,22,0
46.7333, -0.99452190,23,0
46.7667, -0.99452190,24,0
46.8000, -0.95105652,25,0
46.8333, -0.86602540,26,0
46.8667, -0.74314483,27,0
46.9000, -0.58778525,28,0
46.9333, -0.40673664,29,0
46.9667, -0.20791169,30,0
47.0000,  0.00000000,1,0
47.0333,  0.20791169,2,0
47.0667,  0.40673664,3,0
47.1000,  0.58778525,4,0
47.1333,  0.74314483,5,0
47.1667,  0.86602540,6,0
47.2000,  0.95105652,7,0
47.2333,  0.99452190,8,0
47.2667,  0.99452190,9,0
47.3000,  0.95105652,10,0
47.3333,  0.86602540,11,0
47.3667,  0.74314483,12,0
47.4000,  0.58778525,13,0
47.4333,  0.40673664,14,0
47.4667,  0.20791169,15,0
47.5000,  0.00000000,16,0
47.5333, -0.20791169,17,0
47.5667, -0.40673664,18,0
47.6000, -0.58778525,19,0
47.6333, -0.74314483,20,0
47.6667, -0.86602540,21,0
47.7000, -0.95105652,22,0
47.7333, -0.99452190,23,0
47.7667, -0.99452190,24,0
47.8000, -0.95105652,25,0
47.8333, -0.86602540,26,0
47.8667, -0.74314483,27,0
47.9000, -0.58778525,28,0
47.9333, -0.40673664,29,0
47.9667, -0.20791169,30,0
48.0000, -0.00000000,1,0
48.0333,  0.20791169,2,0
48.0667,  0.40673664,3,0
48.1000,  0.58778525,4,0
48.1333,  0.74314483,5,0
48.1667,  0.86602540,6,0
48.2000,  0.95105652,7,0
48.2333,  0.99452190,8,0
48.2667,  0.99452190,9,0
48.3000,  0.95105652,10,0
48.3333,  0.86602540,11,0
48.3667,  0.74314483,12,0
48.4000,  0.58778525,13,0
48.4333,  0.40673664,14,0
48.4667,  0.20791169,15,0
48.5000,  0.00000000,16,0
48.5333, -0.20791169,17,0
48.5667, -0.40673664,18,0
48.6000, -0.58778525,19,0
48.6333, -0.74314483,20,0
48.6667, -0.86602540,21,0
48.7000, -0.95105652,22,0
48.7333, -0.99452190,23,0
48.7667, -0.99452190,24,0
48.8000, -0.95105652,25,0
48.8333, -0.86602540,26,0
48.8667, -0.74314483,27,0
48.9000, -0.58778525,28,0
48.9333, -0.40673664,29,0
48.9667, -0.20791169,30,0
49.0000, -0.00000000,1,0
49.0333,  0.20791169,2,0
49.0667,  0.40673664,3,0
49.1000,  0.58778525,4,0
49.1333,  0.74314483,5,0
49.1667,  0.86602540,6,0
49.2000,  0.95105652,7,0
49.2333,  0.99452190,8,0
49.2667,  0.99452190,9,0
49.3000,  0.95105652,10,0
49.3333,  0.86602540,11,0
49.3667,  0.74314483,12,0
49.4000,  0.58778525,13,0
49.4333,  0.40673664,14,0
49.4667,  0.20791169,15,0
49.5000, -0.00000000,16,0
49.5333, -0.20791169,17,0
49.5667, -0.40673664,18,0
49.6000, -0.58778525,19,0
49.6333, -0.74314483,20,0
49.6667, -0.86602540,21,0
49.7000, -0.95105652,22,0
49.7333, -0.99452190,23,0
49.7667, -0.99452190,24,0
49.8000, -0.95105652,25,0
49.8333, -0.86602540,26,0
49.8667, -0.74314483,27,0
49.9000, -0.58778525,28,0
49.9333, -0.40673664,29,0
49.9667, -0.20791169,30,0
50.0000,  0.00000000,1,0
50.0333,  0.20791169,2,0
50.0667,  0.40673664,3,0
50.1000,  0.58778525,4,0
50.1333,  0.74314483,5,0
50.1667,  0.86602540,6,0
50.2000,  0.95105652,7,0
50.2333,  0.99452190,8,0
50.2667,  0.99452190,9,0
50.3000,  0.95105652,10,0
50.3333,  0.86602540,11,0
50.3667,  0.74314483,12,0
50.4000,  0.58778525,13,0
50.4333,  0.40673664,14,0
50.4667,  0.20791169,15,0
50.5000,  0.00000000,16,0
50.5333, -0.20791169,17,0
50.5667, -0.40673664,18,0
50.6000, -0.58778525,19,0
50.6333, -0.74314483,20,0
50.6667, -0.86602540,21,0
50.7000, -0.95105652,22,0
50.7333, -0.99452190,23,0
50.7667, -0.99452190,24,0
50.8000, -0.95105652,25,0
50.8333, -0.86602540,26,0
50.8667, -0.74314483,27,0
50.9000, -0.58778525,28,0
50.9333, -0.40673664,29,0
50.9667, -0.20791169,30,0
51.0000, -0.00000000,1,0
51.0333,  0.20791169,2,0
51.0667,  0.40673664,3,0
51.1000,  0.58778525,4,0
51.1333,  0.74314483,5,0
51.1667,  0.86602540,6,0
51.2000,  0.95105652,7,0
51.2333,  0.99452190,8,0
51.2667,  0.99452190,9,0
51.3000,  0.95105652,10,0
51.3333,  0.86602540,11,0
51.3667,  0.74314483,12,0
51.4000,  0.58778525,13,0
51.4333,  0.40673664,14,0
51.4667,  0.20791169,15,0
51.5000,  0.00000000,16,0
51.5333, -0.20791169,17,0
51.5667, -0.40673664,18,0
51.6000, -0.58778525,19,0
51.6333, -0.74314483,20,0
51.6667, -0.86602540,21,0
51.7000, -0.95105652,22,0
51.7333, -0.99452190,23,0
51.7667, -0.99452190,24,0
51.8000, -0.95105652,25,0
51.8333, -0.86602540,26,0
51.8667, -0.74314483,27,0
51.9000, -0.58778525,28,0
51.9333, -0.40673664,29,0
51.9667, -0.20791169,30,0
52.0000,  0.00000000,1,0
52.0333,  0.20791169,2,0
52.0667,  0.40673664,3,0
52.1000,  0.58778525,4,0
52.1333,  0.74314483,5,0
52.1667,  0.86602540,6,0
52.2000,  0.95105652,7,0
52.2333,  0.99452190,8,0
52.2667,  0.99452190,9,0
52.3000,  0.95105652,10,0
52.3333,  0.86602540,11,0
52.3667,  0.74314483,12,0
52.4000,  0.58778525,13,0
52.4333,  0.40673664,14,0
52.4667,  0.20791169,15,0
52.5000, -0.00000000,16,0
52.5333, -0.20791169,17,0
52.5667, -0.40673664,18,0
52.6000, -0.58778525,19,0
52.6333, -0.74314483,20,0
52.6667, -0.86602540,21,0
52.7000, -0.95105652,22,0
52.7333, -0.99452190,23,0
52.7667, -0.99452190,24,0
52.8000, -0.95105652,25,0
52.8333, -0.86602540,26,0
52.8667, -0.74314483,27,0
52.9000, -0.58778525,28,0
52.9333, -0.40673664,29,0
52.9667, -0.20791169,30,0
53.0000, -0.00000000,1,0
53.0333,  0.20791169,2,0
53.0667,  0.40673664,3,0
53.1000,  0.58778525,4,0
53.1333,  0.74314483,5,0
53.1667,  0.86602540,6,0
53.2000,  0.95105652,7,0
53.2333,  0.99452190,8,0
53.2667,  0.99452190,9,0
53.3000,  0.95105652,10,0
53.3333,  0.86602540,11,0
53.3667,  0.74314483,12,0
53.4000,  0.58778525,13,0
53.4333,  0.40673664,14,0
53.4667,  0.20791169,15,0
53.5000,  0.00000000,16,0
53.5333, -0.20791169,17,0
53.5667, -0.40673664,18,0
53.6000, -0.58778525,19,0
53.6333, -0.74314483,20,0
53.6667, -0.86602540,21,0
53.7000, -0.95105652,22,0
53.7333, -0.99452190,23,0
53.7667, -0.99452190,24,0
53.8000, -0.95105652,25,0
53.8333, -0.86602540,26,0
53.8667, -0.74314483,27,0
53.9000, -0.58778525,28,0
53.9333, -0.40673664,29,0
53.9667, -0.20791169,30,0
54.0000, -0.00000000,1,0
54.0333,  0.20791169,2,0
54.0667,  0.40673664,3,0
54.1000,  0.58778525,4,0
54.1333,  0.74314483,5,0
54.1667,  0.86602540,6,0
54.2000,  0.95105652,7,0
54.2333,  0.99452190,8,0
54.2667,  0.99452190,9,0
54.3000,  0.95105652,10,0
54.3333,  0.86602540,11,0
54.3667,  0.74314483,12,0
54.4000,  0.58778525,13,0
54.4333,  0.40673664,14,0
54.4667,  0.20791169,15,0
54.5000,  0.00000000,16,0
54.5333, -0.20791169,17,0
54.5667, -0.40673664,18,0
54.6000, -0.58778525,19,0
54.6333, -0.74314483,20,0
54.6667, -0.86602540,21,0
54.7000, -0.95105652,22,0
54.7333, -0.99452190,23,0
54.7667, -0.99452190,24,0
54.8000, -0.95105652,25,0
54.8333, -0.86602540,26,0
54.8667, -0.74314483,27,0
54.9000, -0.58778525,28,0
54.9333, -0.40673664,29,0
54.9667, -0.20791169,30,0
55.0000,  0.00000000,1,0
55.0333,  0.20791169,2,0
55.0667,  0.40673664,3,0
55.1000,  0.58778525,4,0
55.1333,  0.74314483,5,0
55.1667,  0.86602540,6,0
55.2000,  0.95105652,7,0
55.2333,  0.99452190,8,0
55.2667,  0.99452190,9,0
55.3000,  0.95105652,10,0
55.3333,  0.86602540,11,0
55.3667,  0.74314483,12,0
55.4000,  0.58778525,13,0
55.4333,  0.40673664,14,0
55.4667,  0.20791169,15,0
55.5000,  0.00000000,16,0
55.5333, -0.20791169,17,0
55.5667, -0.40673664,18,0
55.6000, -0.58778525,19,0
55.6333, -0.74314483,20,0
55.6667, -0.86602540,21,0
55.7000, -0.95105652,22,0
55.7333, -0.99452190,23,0
55.7667, -0.99452190,24,0
55.8000, -0.95105652,25,0
55.8333, -0.86602540,26,0
55.8667, -0.74314483,27,0
55.9000, -0.58778525,28,0
55.9333, -0.40673664,29,0
55.9667, -0.20791169,30,0
56.0000, -0.00000000,1,0
56.0333,  0.20791169,2,0
56.0667,  0.40673664,3,0
56.1000,  0.58778525,4,0
56.1333,  0.74314483,5,0
56.1667,  0.86602540,6,0
56.2000,  0.95105652,7,0
56.2333,  0.99452190,8,0
56.2667,  0.99452190,9,0
56.3000,  0.95105652,10,0
56.3333,  0.86602540,11,0
56.3667,  0.74314483,12,0
56.4000,  0.58778525,13,0
56.4333,  0.40673664,14,0
56.4667,  0.20791169,15,0
56.5000,  0.00000000,16,0
56.5333, -0.20791169,17,0
56.5667, -0.40673664,18,0
56.6000, -0.58778525,19,0
56.6333, -0.74314483,20,0
56.6667, -0.86602540,21,0
56.7000, -0.95105652,22,0
56.7333, -0.99452190,23,0
56.7667, -0.99452190,24,0
56.8000, -0.95105652,25,0
56.8333, -0.86602540,26,0
56.8667, -0.74314483,27,0
56.9000, -0.58778525,28,0
56.9333, -0.40673664,29,0
56.9667, -0.20791169,30,0
57.0000, -0.00000000,1,0
57.0333,  0.20791169,2,0
57.0667,  0.40673664,3,0
57.1000,  0.58778525,4,0
57.1333,  0.74314483,5,0
57.1667,  0.86602540,6,0
57.2000,  0.95105652,7,0
57.2333,  0.99452190,8,0
57.2667,  0.99452190,9,0
57.3000,  0.95105652,10,0
57.3333,  0.86602540,11,0
57.3667,  0.74314483,12,0
57.4000,  0.58778525,13,0
57.4333,  0.40673664,14,0
57.4667,  0.20791169,15,0
57.5000, -0.00000000,16,0
57.5333, -0.20791169,17,0
57.5667, -0.40673664,18,0
57.6000, -0.58778525,19,0
57.6333, -0.74314483,20,0
57.6667, -0.86602540,21,0
57.7000, -0.95105652,22,0
57.7333, -0.99452190,23,0
57.7667, -0.99452190,24,0
57.8000, -0.95105652,25,0
57.8333, -0.86602540,26,0
57.8667, -0.74314483,27,0
57.9000, -0.58778525,28,0
57.9333, -0.40673664,29,0
57.9667, -0.20791169,30,0
58.0000,  0.00000000,1,0
58.0333,  0.20791169,2,0
58.0667,  0.40673664,3,0
58.1000,  0.58778525,4,0
58.1333,  0.74314483,5,0
58.1667,  0.86602540,6,0
